filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Land\20121309.emf,64,Infrastructure : Transportation : Sea Port/Naval Base,Land Installation : Main Icon,Land Installation;Infrastructure;Transportation Infrastructure;Sea Port/Naval Base;MAIN_1;S*GPIBN---H****;Point;Infrastructure : Transportation : Sea Port/Naval Base;20121309,20121309,Point,
{Symbols_Root}\Appendices\Land\20121310.emf,64,Infrastructure : Transportation : Ship Yard,Land Installation : Main Icon,Land Installation;Infrastructure;Transportation Infrastructure;Ship Yard;MAIN_1;S*GPIMS---H****;Point;Infrastructure : Transportation : Ship Yard;20121310,20121310,Point,
{Symbols_Root}\Appendices\Land\20121311.emf,64,Infrastructure : Transportation : Toll Facility,Land Installation : Main Icon,Land Installation;Infrastructure;Transportation Infrastructure;Toll Facility;FULL_OCTAGON;E*FPLM----H****;Point;Infrastructure : Transportation : Toll Facility;20121311,20121311,Point,
{Symbols_Root}\Appendices\Land\20121312.emf,64,Infrastructure : Transportation : Traffic Inspection Facility,Land Installation : Main Icon,Land Installation;Infrastructure;Transportation Infrastructure;Traffic Inspection Facility;FULL_OCTAGON;E*FPLO----H****;Point;Infrastructure : Transportation : Traffic Inspection Facility;20121312,20121312,Point,
{Symbols_Root}\Appendices\Land\20121313.emf,64,Infrastructure : Transportation : Tunnel,Land Installation : Main Icon,Land Installation;Infrastructure;Transportation Infrastructure;Tunnel;FULL_OCTAGON;E*FPLP----H****;Point;Infrastructure : Transportation : Tunnel;20121313,20121313,Point,
{Symbols_Root}\Appendices\Land\20121400.emf,64,Infrastructure : Water Supply,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;FULL_OCTAGON;SIDC_IS_NA;Point;Infrastructure : Water Supply;20121400,20121400,Point,
{Symbols_Root}\Appendices\Land\20121401.emf,64,Infrastructure : Water Supply : Control Valve,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Control Valve;FULL_OCTAGON;E*FPMA----*****;Point;Infrastructure : Water Supply : Control Valve;20121401,20121401,Point,
{Symbols_Root}\Appendices\Land\20121402.emf,64,Infrastructure : Water Supply : Dam,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Dam;FULL_OCTAGON;E*FPMB----H****;Point;Infrastructure : Water Supply : Dam;20121402,20121402,Point,
{Symbols_Root}\Appendices\Land\20121403.emf,64,Infrastructure : Water Supply : Discharge Outfall,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Discharge Outfall;FULL_OCTAGON;E*FPMC----*****;Point;Infrastructure : Water Supply : Discharge Outfall;20121403,20121403,Point,
{Symbols_Root}\Appendices\Land\20121404.emf,64,Infrastructure : Water Supply : Ground Water Well,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Ground Water Well;FULL_OCTAGON;E*FPMD----H****;Point;Infrastructure : Water Supply : Ground Water Well;20121404,20121404,Point,
{Symbols_Root}\Appendices\Land\20121405.emf,64,Infrastructure : Water Supply : Pumping Station,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Pumping Station;FULL_OCTAGON;E*FPME----H****;Point;Infrastructure : Water Supply : Pumping Station;20121405,20121405,Point,
{Symbols_Root}\Appendices\Land\20121406.emf,64,Infrastructure : Water Supply : Reservoir,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Reservoir;FULL_OCTAGON;E*FPMF----H****;Point;Infrastructure : Water Supply : Reservoir;20121406,20121406,Point,
{Symbols_Root}\Appendices\Land\20121407.emf,64,Infrastructure : Water Supply : Storage Tower,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Storage Tower;FULL_OCTAGON;E*FPMG----H****;Point;Infrastructure : Water Supply : Storage Tower;20121407,20121407,Point,
{Symbols_Root}\Appendices\Land\20121408.emf,64,Infrastructure : Water Supply : Surface Water Intake,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Surface Water Intake;FULL_OCTAGON;E*FPMH----H****;Point;Infrastructure : Water Supply : Surface Water Intake;20121408,20121408,Point,
{Symbols_Root}\Appendices\Land\20121409.emf,64,Infrastructure : Water Supply : Wastewater Treatment Facility,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Wastewater Treatment Facility;FULL_OCTAGON;E*FPMI----H****;Point;Infrastructure : Water Supply : Wastewater Treatment Facility;20121409,20121409,Point,
{Symbols_Root}\Appendices\Land\20121410.emf,64,Infrastructure : Water Supply : Water,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Water;MAIN;S*GPIUP---H****;Point;Infrastructure : Water Supply : Water;20121410,20121410,Point,
{Symbols_Root}\Appendices\Land\20121411.emf,64,Infrastructure : Water Supply : Water Treatment,Land Installation : Main Icon,Land Installation;Infrastructure;Water Supply Infrastructure;Water Treatment;MAIN;SIDC_IS_NA;Point;Infrastructure : Water Supply : Water Treatment;20121411,20121411,Point,
{Symbols_Root}\Appendices\Land\mod1\20011.emf,64,CBRN Type : Biological,Land Installation : Modifier 1,Land Installation;Modifier 1;Biological;MOD1;SIDC_IS_NA;Point;CBRN Type : Biological;20011,20011,Point,
{Symbols_Root}\Appendices\Land\mod1\20021.emf,64,CBRN Type : Chemical,Land Installation : Modifier 1,Land Installation;Modifier 1;Chemical;MOD1;SIDC_IS_NA;Point;CBRN Type : Chemical;20021,20021,Point,
{Symbols_Root}\Appendices\Land\mod1\20031.emf,64,CBRN Type : Nuclear,Land Installation : Modifier 1,Land Installation;Modifier 1;Nuclear;MOD1;SIDC_IS_NA;Point;CBRN Type : Nuclear;20031,20031,Point,
{Symbols_Root}\Appendices\Land\mod1\20041.emf,64,CBRN Type : Radiological,Land Installation : Modifier 1,Land Installation;Modifier 1;Radiological;MOD1;SIDC_IS_NA;Point;CBRN Type : Radiological;20041,20041,Point,
{Symbols_Root}\Appendices\Land\mod1\20051.emf,64,CBRN Type : Decontamination,Land Installation : Modifier 1,Land Installation;Modifier 1;Decontamination;MOD1;SIDC_IS_NA;Point;CBRN Type : Decontamination;20051,20051,Point,
{Symbols_Root}\Appendices\Land\mod1\20061.emf,64,Electric Power Type : Coal,Land Installation : Modifier 1,Land Installation;Modifier 1;Coal;MOD1;SIDC_IS_NA;Point;Electric Power Type : Coal;20061,20061,Point,
{Symbols_Root}\Appendices\Land\mod1\20071.emf,64,Electric Power Type : Geothermal,Land Installation : Modifier 1,Land Installation;Modifier 1;Geothermal;MOD1;SIDC_IS_NA;Point;Electric Power Type : Geothermal;20071,20071,Point,
{Symbols_Root}\Appendices\Land\mod1\20081.emf,64,Electric Power Type : Hydroelectric,Land Installation : Modifier 1,Land Installation;Modifier 1;Hydroelectric;MOD1;SIDC_IS_NA;Point;Electric Power Type : Hydroelectric;20081,20081,Point,
{Symbols_Root}\Appendices\Land\mod1\20091.emf,64,Electric Power Type : Natural Gas,Land Installation : Modifier 1,Land Installation;Modifier 1;Natural Gas;MOD1;SIDC_IS_NA;Point;Electric Power Type : Natural Gas;20091,20091,Point,
{Symbols_Root}\Appendices\Land\mod1\20101.emf,64,Electric Power Type : Petroleum,Land Installation : Modifier 1,Land Installation;Modifier 1;Petroleum;MOD1;SIDC_IS_NA;Point;Electric Power Type : Petroleum;20101,20101,Point,
{Symbols_Root}\Appendices\Land\mod1\20111.emf,64,Operation : Civilian (Land Installation),Land Installation : Modifier 1,Land Installation;Modifier 1;Civilian;MOD1;SIDC_IS_NA;Point;Operation : Civilian (Land Installation);20111,20111,Point,
{Symbols_Root}\Appendices\Land\mod1\20121.emf,64,Civilian Telecommunications Type : Civilian Telephone,Land Installation : Modifier 1,Land Installation;Modifier 1;Civilian Telephone;MOD1;SIDC_IS_NA;Point;Civilian Telecommunications Type : Civilian Telephone;20121,20121,Point,
{Symbols_Root}\Appendices\Land\mod1\20131.emf,64,Civilian Telecommunications Type : Civilian Television,Land Installation : Modifier 1,Land Installation;Modifier 1;Civilian Television;MOD1;SIDC_IS_NA;Point;Civilian Telecommunications Type : Civilian Television;20131,20131,Point,
{Symbols_Root}\Appendices\Land\mod2\20012.emf,64,No Category Listed : Biological,Land Installation : Modifier 2,Land Installation;Modifier 2;Biological;MOD2;SIDC_IS_NA;Point;No Category Listed : Biological;20012,20012,Point,
{Symbols_Root}\Appendices\Land\mod2\20022.emf,64,No Category Listed : Chemical,Land Installation : Modifier 2,Land Installation;Modifier 2;Chemical;MOD2;SIDC_IS_NA;Point;No Category Listed : Chemical;20022,20022,Point,
{Symbols_Root}\Appendices\Land\mod2\20032.emf,64,No Category Listed : Nuclear,Land Installation : Modifier 2,Land Installation;Modifier 2;Nuclear;MOD2;SIDC_IS_NA;Point;No Category Listed : Nuclear;20032,20032,Point,
{Symbols_Root}\Appendices\Land\mod2\20042.emf,64,No Category Listed : Radiological,Land Installation : Modifier 2,Land Installation;Modifier 2;Radiological;MOD2;SIDC_IS_NA;Point;No Category Listed : Radiological;20042,20042,Point,
{Symbols_Root}\Appendices\Land\mod2\20052.emf,64,No Category Listed : Atomic Energy Reactor,Land Installation : Modifier 2,Land Installation;Modifier 2;Atomic Energy Reactor;MOD2;SIDC_IS_NA;Point;No Category Listed : Atomic Energy Reactor;20052,20052,Point,
{Symbols_Root}\Appendices\Land\mod2\20062.emf,64,No Category Listed : Nuclear Material Production,Land Installation : Modifier 2,Land Installation;Modifier 2;Nuclear Material Production;MOD2;SIDC_IS_NA;Point;No Category Listed : Nuclear Material Production;20062,20062,Point,
{Symbols_Root}\Appendices\Land\mod2\20072.emf,64,No Category Listed : Nuclear Material Storage,Land Installation : Modifier 2,Land Installation;Modifier 2;Nuclear Material Storage;MOD2;SIDC_IS_NA;Point;No Category Listed : Nuclear Material Storage;20072,20072,Point,
{Symbols_Root}\Appendices\Land\mod2\20082.emf,64,No Category Listed : Weapons Grade,Land Installation : Modifier 2,Land Installation;Modifier 2;Weapons Grade;MOD2;SIDC_IS_NA;Point;No Category Listed : Weapons Grade;20082,20082,Point,
