filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Land\15111603.emf,64,Weapon/Weapon System : Multiple Rocket Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Multiple Rocket Launcher;Heavy;S*GPEWXH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Multiple Rocket Launcher : Heavy;15111603,15111603,Point,
{Symbols_Root}\Appendices\Land\15111700.emf,64,Weapon/Weapon System : Antitank Rocket Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Rocket Launcher;S*GPEWT---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Rocket Launcher;15111700,15111700,Point,
{Symbols_Root}\Appendices\Land\15111701.emf,64,Weapon/Weapon System : Antitank Rocket Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Rocket Launcher;Light;S*GPEWTL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Rocket Launcher : Light;15111701,15111701,Point,
{Symbols_Root}\Appendices\Land\15111702.emf,64,Weapon/Weapon System : Antitank Rocket Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Rocket Launcher;Medium;S*GPEWTM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Rocket Launcher : Medium;15111702,15111702,Point,
{Symbols_Root}\Appendices\Land\15111703.emf,64,Weapon/Weapon System : Antitank Rocket Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Rocket Launcher;Heavy;S*GPEWTH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Rocket Launcher : Heavy;15111703,15111703,Point,
{Symbols_Root}\Appendices\Land\15111800.emf,64,Weapon/Weapon System : Nonlethal Weapon,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Nonlethal Weapon;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Nonlethal Weapon;15111800,15111800,Point,
{Symbols_Root}\Appendices\Land\15111900.emf,64,Weapon/Weapon System : Taser,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Taser;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Taser;15111900,15111900,Point,
{Symbols_Root}\Appendices\Land\15112000.emf,64,Weapon/Weapon System : Water Cannon,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Water Cannon;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Water Cannon;15112000,15112000,Point,
{Symbols_Root}\Appendices\Land\15120000.emf,64,Vehicle,Land Equipment : Main Icon,Land Equipment;Vehicle;S*GPEV----*****;FULL_OCTAGON;Point;Vehicle;15120000,15120000,Point,
{Symbols_Root}\Appendices\Land\15120100.emf,64,Vehicle : Armored Vehicle,Land Equipment : Main Icon,Land Equipment;Vehicle;Armored Vehicle;S*GPEVA---*****;FULL_OCTAGON;Point;Vehicle : Armored Vehicle;15120100,15120100,Point,
{Symbols_Root}\Appendices\Land\15120101.emf,64,Vehicle : Armored Vehicle : Armored Fighting Vehicle,Land Equipment : Main Icon,Land Equipment;Vehicle;Armored Vehicle;Armored Fighting Vehicle;S*GPEVAI--*****;FULL_OCTAGON;Point;Vehicle : Armored Vehicle : Armored Fighting Vehicle;15120101,15120101,Point,
{Symbols_Root}\Appendices\Land\15120102.emf,64,Vehicle : Armored Vehicle : Armored Fighting Vehicle C2,Land Equipment : Main Icon,Land Equipment;Vehicle;Armored Vehicle;Armored Fighting Vehicle Command and Control;S*GPEVAC--*****;FULL_OCTAGON;Point;Vehicle : Armored Vehicle : Armored Fighting Vehicle C2;15120102,15120102,Point,
{Symbols_Root}\Appendices\Land\15120103.emf,64,Vehicle : Armored Vehicle : Armored Personnel Carrier,Land Equipment : Main Icon,Land Equipment;Vehicle;Armored Vehicle;Armored Personnel Carrier;S*GPEVAA--*****;FULL_OCTAGON;Point;Vehicle : Armored Vehicle : Armored Personnel Carrier;15120103,15120103,Point,
