filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Activities\40131206.emf,64,Operation : Emergency Operation : Emergency Shelter,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Shelter;E*OPBH----H****;FULL_OCTAGON;Point;Operation : Emergency Operation : Emergency Shelter;40131206,40131206,Point,
{Symbols_Root}\Appendices\Activities\40131207.emf,64,Operation : Emergency Operation : Emergency Staging Area,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Staging Area;E*OPBI----H****;FULL_OCTAGON;Point;Operation : Emergency Operation : Emergency Staging Area;40131207,40131207,Point,
{Symbols_Root}\Appendices\Activities\40131208_0.emf,64,Operation : Emergency Operation : Emergency Water Distribution Center : Unknown,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Water Distribution Center;Unknown;EUOPBK----H****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Water Distribution Center : Unknown;40131208_0,40131208_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131208_1.emf,64,Operation : Emergency Operation : Emergency Water Distribution Center : Friend,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Water Distribution Center;Friend;EFOPBK----H****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Water Distribution Center : Friend;40131208_1,40131208_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131208_2.emf,64,Operation : Emergency Operation : Emergency Water Distribution Center : Neutral,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Water Distribution Center;Neutral;ENOPBK----H****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Water Distribution Center : Neutral;40131208_2,40131208_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131208_3.emf,64,Operation : Emergency Operation : Emergency Water Distribution Center : Hostile,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Water Distribution Center;Hostile;EHOPBK----H****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Water Distribution Center : Hostile;40131208_3,40131208_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131300.emf,64,Operation : Emergency Medical Operation,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;E*OPA-----*****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation;40131300,40131300,Point,
{Symbols_Root}\Appendices\Activities\40131301.emf,64,Operation : Emergency Medical Operation : EMT Station Location,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;EMT Station Location;E*OPAD----H****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation : EMT Station Location;40131301,40131301,Point,
{Symbols_Root}\Appendices\Activities\40131302.emf,64,Operation : Emergency Medical Operation : Health Department Facility,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;Health Department Facility;E*OPAG----H****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation : Health Department Facility;40131302,40131302,Point,
{Symbols_Root}\Appendices\Activities\40131303.emf,64,Operation : Emergency Medical Operation : Medical Facilities Outpatient,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;Medical Facilities Outpatient;E*OPAJ----H****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation : Medical Facilities Outpatient;40131303,40131303,Point,
{Symbols_Root}\Appendices\Activities\40131304.emf,64,Operation : Emergency Medical Operation : Morgue,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;Morgue;E*OPAK----H****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation : Morgue;40131304,40131304,Point,
{Symbols_Root}\Appendices\Activities\40131305.emf,64,Operation : Emergency Medical Operation : Pharmacy,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;Pharmacy;E*OPAL----H****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation : Pharmacy;40131305,40131305,Point,
{Symbols_Root}\Appendices\Activities\40131306.emf,64,Operation : Emergency Medical Operation : Triage,Activities : Main Icon,Activities;Operation;Emergency Medical Operation;Triage;E*OPAM----H****;FULL_OCTAGON;Point;Operation : Emergency Medical Operation : Triage;40131306,40131306,Point,
{Symbols_Root}\Appendices\Activities\40131400.emf,64,Operation : Fire Fighting Operation,Activities : Main Icon,Activities;Operation;Fire Fighting Operation;E*OPC-----*****;MAIN;Point;Operation : Fire Fighting Operation;40131400,40131400,Point,
