filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Subsurface\36170000.emf,64,Obstructor,Mine Warfare : Main Icon,Mine Warfare;Obstructor;FULL_OCTAGON;S*UPWMB---*****;Point;Obstructor;36170000,36170000,Point,
{Symbols_Root}\Appendices\Subsurface\36170100.emf,64,Obstructor : Neutralized Obstructor,Mine Warfare : Main Icon,Mine Warfare;Obstructor;Neutralized Obstructor;FULL_OCTAGON;S*UPWMBD--*****;Point;Obstructor : Neutralized Obstructor;36170100,36170100,Point,
{Symbols_Root}\Appendices\Subsurface\36180000.emf,64,General Mine Anchor,Mine Warfare : Main Icon,Mine Warfare;General Mine Anchor;FULL_OCTAGON;S*UPWMA---*****;Point;General Mine Anchor;36180000,36180000,Point,
{Symbols_Root}\Appendices\Subsurface\36190000.emf,64,NMLO-General,Mine Warfare : Main Icon,Mine Warfare;Non-Mine Mine-Like Object (NMLO)-General;FULL_OCTAGON;S*UPWMN---*****;Point;NMLO-General;36190000,36190000,Point,
{Symbols_Root}\Appendices\Subsurface\36190100.emf,64,NMLO-General : Non-Mine Mine-Like Object-Bottom,Mine Warfare : Main Icon,Mine Warfare;Non-Mine Mine-Like Object (NMLO)-General;Non-Mine Mine-Like Object-Bottom;FULL_OCTAGON;S*UPWMGO--*****;Point;NMLO-General : Non-Mine Mine-Like Object-Bottom;36190100,36190100,Point,
{Symbols_Root}\Appendices\Subsurface\36190200.emf,64,NMLO-General : Non-Mine Mine-Like Object-Moored,Mine Warfare : Main Icon,Mine Warfare;Non-Mine Mine-Like Object (NMLO)-General;Non-Mine Mine-Like Object-Moored;FULL_OCTAGON;S*UPWMMO--*****;Point;NMLO-General : Non-Mine Mine-Like Object-Moored;36190200,36190200,Point,
{Symbols_Root}\Appendices\Subsurface\36190300.emf,64,NMLO-General : Non-Mine Mine-Like Object-Floating,Mine Warfare : Main Icon,Mine Warfare;Non-Mine Mine-Like Object (NMLO)-General;Non-Mine Mine-Like Object-Floating;FULL_OCTAGON;S*UPWMFO--*****;Point;NMLO-General : Non-Mine Mine-Like Object-Floating;36190300,36190300,Point,
{Symbols_Root}\Appendices\Subsurface\36200000.emf,64,Environmental Report Location,Mine Warfare : Main Icon,Mine Warfare;Environmental Report Location;FULL_OCTAGON;S*UPE-----*****;Point;Environmental Report Location;36200000,36200000,Point,
{Symbols_Root}\Appendices\Subsurface\36210000.emf,64,Dive Report Location,Mine Warfare : Main Icon,Mine Warfare;Dive Report Location;FULL_OCTAGON;S*UPV-----*****;Point;Dive Report Location;36210000,36210000,Point,
{Symbols_Root}\Appendices\Subsurface\mod1\35011.emf,64,Mission Area : Antisubmarine Warfare (Sea Subsurface),Sea Subsurface : Modifier 1,Sea Subsurface;Modifier 1;Antisubmarine Warfare;MOD1;SIDC_IS_NA;Point;Mission Area : Antisubmarine Warfare (Sea Subsurface);35011,35011,Point,
{Symbols_Root}\Appendices\Subsurface\mod1\35021.emf,64,Mission Area : Auxiliary,Sea Subsurface : Modifier 1,Sea Subsurface;Modifier 1;Auxiliary;MOD1;SIDC_IS_NA;Point;Mission Area : Auxiliary;35021,35021,Point,
{Symbols_Root}\Appendices\Subsurface\mod1\35031.emf,64,Mission Area : Command and Control,Sea Subsurface : Modifier 1,Sea Subsurface;Modifier 1;Command and Control;MOD1;SIDC_IS_NA;Point;Mission Area : Command and Control;35031,35031,Point,
{Symbols_Root}\Appendices\Subsurface\mod1\35041.emf,64,Mission Area : Intelligence Surveillance Reconnaissance,Sea Subsurface : Modifier 1,Sea Subsurface;Modifier 1;Intelligence Surveillance Reconnaissance;MOD1;SIDC_IS_NA;Point;Mission Area : Intelligence Surveillance Reconnaissance;35041,35041,Point,
{Symbols_Root}\Appendices\Subsurface\mod1\35051.emf,64,Mission Area : Mine Countermeasures (Sea Subsurface),Sea Subsurface : Modifier 1,Sea Subsurface;Modifier 1;Mine Countermeasures;MOD1;SIDC_IS_NA;Point;Mission Area : Mine Countermeasures (Sea Subsurface);35051,35051,Point,
