# Generated from: https://github.com/Esri/military-features-data/tree/master/data/mil2525c
# License: Apache V2: https://github.com/Esri/military-features-data/blob/master/license.txt

Howitzer Light F,SFGPEWHL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Friendly; Sfgpewhl-------
Howitzer Light H,SHGPEWHL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Hostile; Shgpewhl-------
Howitzer Light N,SNGPEWHL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Neutral; Sngpewhl-------
Howitzer Light Self-propelled F,SFGPEWHLS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Self-propelled; Friendly; Sfgpewhls------
Howitzer Light Self-propelled H,SHGPEWHLS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Self-propelled; Hostile; Shgpewhls------
Howitzer Light Self-propelled N,SNGPEWHLS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Self-propelled; Neutral; Sngpewhls------
Howitzer Light Self-propelled U,SUGPEWHLS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Self-propelled; Unknown; Sugpewhls------
Howitzer Light U,SUGPEWHL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Light; Unknown; Sugpewhl-------
Howitzer Medium F,SFGPEWHM-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Friendly; Sfgpewhm-------
Howitzer Medium H,SHGPEWHM-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Hostile; Shgpewhm-------
Howitzer Medium N,SNGPEWHM-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Neutral; Sngpewhm-------
Howitzer Medium Self-propelled F,SFGPEWHMS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Self-propelled; Friendly; Sfgpewhms------
Howitzer Medium Self-propelled H,SHGPEWHMS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Self-propelled; Hostile; Shgpewhms------
Howitzer Medium Self-propelled N,SNGPEWHMS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Self-propelled; Neutral; Sngpewhms------
Howitzer Medium Self-propelled U,SUGPEWHMS------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Self-propelled; Unknown; Sugpewhms------
Howitzer Medium U,SUGPEWHM-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Medium; Unknown; Sugpewhm-------
Howitzer N,SNGPEWH--------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Artillery; Fire; Neutral; Sngpewh--------
Howitzer U,SUGPEWH--------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Howitzer; Artillery; Fire; Unknown; Sugpewh--------
HQ Equipment/Sea Surface F,SFGEA,C2 UEI Ground Track Equipment.style,Graphic Modifiers,P,Appendix A; Warfighting; Headquarters; Friendly; Equipment; Sea Surface; SFGEA
IED F,SFGPEXI--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Ied; Friendly; Sfgpexi--------
IED H,SHGPEXI--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Ied; Hostile; Shgpexi--------
IED N,SNGPEXI--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Ied; Neutral; Sngpexi--------
IED U,SUGPEXI--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Ied; Unknown; Sugpexi--------
Intermediate Range TELAR F,SFGPEWMAIE-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TELAR; Friendly; Sfgpewmaie-----
Intermediate Range TELAR H,SHGPEWMAIE-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TELAR; Hostile; Shgpewmaie-----
Intermediate Range TELAR N,SNGPEWMAIE-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TELAR; Neutral; Sngpewmaie-----
Intermediate Range TELAR U,SUGPEWMAIE-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TELAR; Unknown; Sugpewmaie-----
Intermediate Range TLAR F,SFGPEWMAIR-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TLAR; Friendly; Sfgpewmair-----
Intermediate Range TLAR H,SHGPEWMAIR-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TLAR; Hostile; Shgpewmair-----
Intermediate Range TLAR N,SNGPEWMAIR-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TLAR; Neutral; Sngpewmair-----
Intermediate Range TLAR U,SUGPEWMAIR-----,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Missile Launcher; Air Defense (AD); Intermediate Range; TLAR; Unknown; Sugpewmair-----
Jeep Type Vehicle F,SFGPEVCJ-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Friendly; Sfgpevcj-------
Jeep Type Vehicle H,SHGPEVCJ-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Hostile; Shgpevcj-------
Jeep Type Vehicle Large Heavy F,SFGPEVCJH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Large Heavy; Friendly; Sfgpevcjh------
Jeep Type Vehicle Large Heavy H,SHGPEVCJH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Large Heavy; Hostile; Shgpevcjh------
Jeep Type Vehicle Large Heavy N,SNGPEVCJH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Large Heavy; Neutral; Sngpevcjh------
Jeep Type Vehicle Large Heavy U,SUGPEVCJH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Large Heavy; Unknown; Sugpevcjh------
Jeep Type Vehicle Medium F,SFGPEVCJM------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Medium; Friendly; Sfgpevcjm------
Jeep Type Vehicle Medium H,SHGPEVCJM------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Medium; Hostile; Shgpevcjm------
Jeep Type Vehicle Medium N,SNGPEVCJM------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Medium; Neutral; Sngpevcjm------
Jeep Type Vehicle Medium U,SUGPEVCJM------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Medium; Unknown; Sugpevcjm------
Jeep Type Vehicle N,SNGPEVCJ-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Neutral; Sngpevcj-------
Jeep Type Vehicle Small Light F,SFGPEVCJL------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Small Light; Friendly; Sfgpevcjl------
Jeep Type Vehicle Small Light H,SHGPEVCJL------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Small Light; Hostile; Shgpevcjl------
Jeep Type Vehicle Small Light N,SNGPEVCJL------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Small Light; Neutral; Sngpevcjl------
Jeep Type Vehicle Small Light U,SUGPEVCJL------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Small Light; Unknown; Sugpevcjl------
Jeep Type Vehicle U,SUGPEVCJ-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Jeep Type Vehicle; Unknown; Sugpevcj-------
Joker Equipment,JOKERE,C2 UEI Ground Track Equipment.style,Frame Modifiers,P,Appendix A; Appendix D; Warfighting; Signals Intelligence; Frame; Joker; J; Ground; Equipment; Sea Surface; SIGINT; JOKERE
Joker Planned Equipment,JOKERPE,C2 UEI Ground Track Equipment.style,Frame Modifiers,P,Appendix A; Appendix D; Warfighting; Signals Intelligence; Frame; Joker; J; Anticipated; Planned; Ground; Equipment; Sea Surface; SIGINT; JOKERPE
Land Mines F,SFGPEXM--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Friendly; Sfgpexm--------
Land Mines H,SHGPEXM--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Hostile; Shgpexm--------
Land Mines N,SNGPEXM--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Neutral; Sngpexm--------
Land Mines U,SUGPEXM--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Unknown; Sugpexm--------
Large Box Truck F,SFGPEVCUH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Utility Vehicle; Large Box Truck; Friendly; Sfgpevcuh------
Large Box Truck H,SHGPEVCUH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Utility Vehicle; Large Box Truck; Hostile; Shgpevcuh------
Large Box Truck N,SNGPEVCUH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Utility Vehicle; Large Box Truck; Neutral; Sngpevcuh------
Large Box Truck U,SUGPEVCUH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Utility Vehicle; Large Box Truck; Unknown; Sugpevcuh------
Large Bus F,SFGPEVCMH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Multiple Passenger Vehicle; Large Bus; Friendly; Sfgpevcmh------
Large Bus H,SHGPEVCMH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Multiple Passenger Vehicle; Large Bus; Hostile; Shgpevcmh------
Large Bus N,SNGPEVCMH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Multiple Passenger Vehicle; Large Bus; Neutral; Sngpevcmh------
Large Bus U,SUGPEVCMH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Multiple Passenger Vehicle; Large Bus; Unknown; Sugpevcmh------
Large Flatbed Trailer F,SFGPEVCFH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Flatbed Trailer; Large Heavy Flatbed Trailer; Friendly; Sfgpevcfh------
Large Flatbed Trailer H,SHGPEVCFH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Flatbed Trailer; Large Heavy Flatbed Trailer; Hostile; Shgpevcfh------
Large Flatbed Trailer N,SNGPEVCFH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Flatbed Trailer; Large Heavy Flatbed Trailer; Neutral; Sngpevcfh------
Large Flatbed Trailer U,SUGPEVCFH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Flatbed Trailer; Large Heavy Flatbed Trailer; Unknown; Sugpevcfh------
Large Heavy Box Trailer F,SFGPEVCTH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Box Trailer; Large Heavy Box Trailer; Friendly; Sfgpevcth------
Large Heavy Box Trailer H,SHGPEVCTH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Box Trailer; Large Heavy Box Trailer; Hostile; Shgpevcth------
Large Heavy Box Trailer N,SNGPEVCTH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Box Trailer; Large Heavy Box Trailer; Neutral; Sngpevcth------
Large Heavy Box Trailer U,SUGPEVCTH------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Civilian Vehicle; Tractor Trailer Truck With Box Trailer; Large Heavy Box Trailer; Unknown; Sugpevcth------
Laser F,SFGPEXL--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Laser; Friendly; Sfgpexl--------
Laser H,SHGPEXL--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Laser; Hostile; Shgpexl--------
Laser N,SNGPEXL--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Laser; Neutral; Sngpexl--------
Laser U,SUGPEXL--------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Laser; Unknown; Sugpexl--------
Less Than Lethal F,SFGPEXML-------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Less Than Lethal; Friendly; Sfgpexml-------
Less Than Lethal H,SHGPEXML-------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Less Than Lethal; Hostile; Shgpexml-------
Less Than Lethal N,SNGPEXML-------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Less Than Lethal; Neutral; Sngpexml-------
Less Than Lethal U,SUGPEXML-------,C2 UEI Ground Track Equipment.style,Special,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Special; Land Mines; Less Than Lethal; Unknown; Sugpexml-------
Light Armored Vehicle F,SFGPEVAL-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Armored; Light Armored Vehicle; Friendly; Sfgpeval-------
Light Armored Vehicle H,SHGPEVAL-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Armored; Light Armored Vehicle; Hostile; Shgpeval-------
Light Armored Vehicle N,SNGPEVAL-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Armored; Light Armored Vehicle; Neutral; Sngpeval-------
Light Armored Vehicle U,SUGPEVAL-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Armored; Light Armored Vehicle; Unknown; Sugpeval-------
Light Machine Gun F,SFGPEWRL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Rifle Automatic Weapon; Light Machine Gun; Friendly; Sfgpewrl-------
Light Machine Gun H,SHGPEWRL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Rifle Automatic Weapon; Light Machine Gun; Hostile; Shgpewrl-------
Light Machine Gun N,SNGPEWRL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Rifle Automatic Weapon; Light Machine Gun; Neutral; Sngpewrl-------
Light Machine Gun U,SUGPEWRL-------,C2 UEI Ground Track Equipment.style,Weapon,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Weapon; Rifle Automatic Weapon; Light Machine Gun; Unknown; Sugpewrl-------
Limited Cross-country Truck F,SFGPEVUL-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Utility Vehicle; Limited Cross-country Truck; Friendly; Sfgpevul-------
Limited Cross-country Truck H,SHGPEVUL-------,C2 UEI Ground Track Equipment.style,Ground Vehicle,P,Appendix A;  Warfighting Symbols; Ground Track; Equipment; Ground Vehicle; Utility Vehicle; Limited Cross-country Truck; Hostile; Shgpevul-------
